Id	Date	Time	MsgType	Range	AzDegs	MC	M3	Lat	Lon	RL
QAZ	09 Jan 2008	01:30:01.920	Reinf	29.125	52.119	1300	1200	33 10 23.030 N	097 09 13.847 W	40
QAZ	09 Jan 2008	01:30:02.025	Reinf	43.625	56.953	15300	2366	33 16 10.802 N	096 53 05.256 W	56
QAZ	09 Jan 2008	01:30:02.130	Reinf	17.625	61.787	9400	0560	33 00 48.692 N	097 18 12.919 W	56
QAZ	09 Jan 2008	01:30:02.130	Bcn	42.125	66.445	2700	5213	33 09 14.449 N	096 50 37.585 W	40
QAZ	09 Jan 2008	01:30:02.235	Reinf	38.875	70.576	3800	5135	33 05 20.430 N	096 52 59.282 W	40
QAZ	09 Jan 2008	01:30:02.240	Reinf	35.750	74.180	8100	6215	33 02 09.754 N	096 55 44.110 W	56
QAZ	09 Jan 2008	01:30:02.345	IPS							
QAZ	09 Jan 2008	01:30:02.345	Bcn	3.125	76.641	-1000	1276	32 53 14.226 N	097 33 01.015 W	56
QAZ	09 Jan 2008	01:30:02.345	Reinf	40.750	80.508	9800	2353	32 59 05.508 N	096 48 52.787 W	56
QAZ	09 Jan 2008	01:30:02.450	Reinf	36.250	80.596	10800	2114	32 58 19.400 N	096 54 09.860 W	56
QAZ	09 Jan 2008	01:30:02.450	Reinf	39.000	89.473	1800	5251	32 52 44.007 N	096 50 18.710 W	40
QAZ	09 Jan 2008	01:30:01.915	IPS							
QAZ	09 Jan 2008	01:30:01.920	Reinf	39.125	49.746	13000	3616	33 17 43.174 N	097 01 03.237 W	56
QAZ	09 Jan 2008	01:30:01.935	IPS							
QAZ	09 Jan 2008	01:30:02.025	Reinf	20.750	58.271	10800	6557	33 03 22.884 N	097 15 41.651 W	56
QAZ	09 Jan 2008	01:30:02.150	Reinf	23.000	69.170	7600	3657	33 00 39.344 N	097 11 05.470 W	56
QAZ	09 Jan 2008	01:30:02.235	Reinf	50.625	69.346	10800	5752	33 10 10.900 N	096 40 13.693 W	56
