Id	Date	Time	MsgType	Range	AzDegs	MC	M3	Lat	Lon	RL
RSG	08 Jan 2008	23:00:01.895	IPS							
RSG	08 Jan 2008	23:00:01.915	IPS							
RSG	08 Jan 2008	23:00:01.920	Reinf	87.875	262.617	10400	4403	29 50 50.674 N	101 56 14.773 W	24
RSG	08 Jan 2008	23:00:01.980	IPS							
RSG	08 Jan 2008	23:00:02.430	Reinf	140.375	277.295	21400	1644	30 19 00.652 N	102 56 50.115 W	24
RSG	08 Jan 2008	23:00:02.940	IPS							
RSG	08 Jan 2008	23:00:02.940	Bcn	41.125	294.697	75000	1275	30 19 08.189 N	100 57 17.954 W	24
RSG	08 Jan 2008	23:00:02.965	IPS							
RSG	08 Jan 2008	23:00:02.985	IPS							
RSG	08 Jan 2008	23:00:03.090	Reinf	162.750	298.828	30000	7235	31 19 36.918 N	103 02 21.608 W	24
RSG	08 Jan 2008	23:00:03.180	Reinf	61.375	301.025	33000	1013	30 34 08.195 N	101 16 44.207 W	24
RSG	08 Jan 2008	23:00:03.370	Reinf	127.250	303.398	40000	2464	31 11 53.074 N	102 19 40.109 W	24
RSG	08 Jan 2008	23:00:03.410	Reinf	109.500	304.541	40000	7422	31 04 10.196 N	102 00 49.305 W	24
RSG	08 Jan 2008	23:00:03.475	Reinf	221.250	306.562	38000	6234	32 11 58.005 N	103 45 15.035 W	24
RSG	08 Jan 2008	23:00:03.495	Reinf	145.250	306.123	24000	6263	31 27 21.371 N	102 33 06.978 W	24
RSG	08 Jan 2008	23:00:03.500	Bcn	70.250	311.221	4400	1200	30 48 56.991 N	101 17 25.414 W	24
RSG	08 Jan 2008	23:00:03.515	Reinf	30.500	307.617	33000	1054	30 21 08.117 N	100 43 35.171 W	24
RSG	08 Jan 2008	23:00:03.580	Reinf	208.375	309.727	43000	3454	32 13 49.424 N	103 24 42.773 W	24
RSG	08 Jan 2008	23:00:03.625	SRTQC	1.000	0.000			30 03 42.909 N	100 16 04.300 W	64
RSG	08 Jan 2008	23:00:03.700	Status							
RSG	08 Jan 2008	23:00:03.785	Reinf	168.750	312.803	29100	0714	31 56 15.814 N	102 41 24.651 W	24
