Id	Date	Time	MsgType	Range	AzDegs	MC	M3	Lat	Lon	RL
QOO	09 Jan 2008	01:30:06.250	IPS							
QOO	09 Jan 2008	01:30:06.335	Bcn	193.625	305.068	33000	7201	34 31 11.830 N	103 04 24.488 W	24
QOO	09 Jan 2008	01:30:06.360	Bcn	161.000	311.045	33000	1572	34 26 39.045 N	102 19 26.838 W	24
QOO	09 Jan 2008	01:30:06.590	Bcn	136.750	317.725	33000	6745	34 22 41.807 N	101 43 47.350 W	24
QOO	09 Jan 2008	01:30:06.760	Bcn	75.000	320.186	37000	2254	33 39 33.921 N	100 50 07.657 W	24
QOO	09 Jan 2008	01:30:06.785	SRTQC	1.000	2.812			32 43 09.136 N	099 52 46.293 W	64
QOO	09 Jan 2008	01:30:06.910	Status							
QOO	09 Jan 2008	01:30:07.000	Bcn	111.625	329.326	33000	6773	34 17 59.121 N	101 01 25.376 W	24
QOO	09 Jan 2008	01:30:07.080	Bcn	113.625	328.271	43000	0516	34 18 29.864 N	101 04 44.715 W	24
QOO	09 Jan 2008	01:30:07.125	Bcn	22.250	333.018	40000	0555	33 01 18.823 N	100 04 19.441 W	24
QOO	09 Jan 2008	01:30:07.190	IPS							
QOO	09 Jan 2008	01:30:07.190	Bcn	65.375	335.654	30000	0543	33 41 41.998 N	100 25 00.878 W	24
QOO	09 Jan 2008	01:30:07.210	IPS							
QOO	09 Jan 2008	01:30:07.230	IPS							
QOO	09 Jan 2008	01:30:07.425	Bcn	168.625	343.037	32000	7471	35 23 26.418 N	100 52 54.207 W	24
QOO	09 Jan 2008	01:30:07.550	Bcn	159.625	345.498	40000	1713	35 16 41.102 N	100 41 32.696 W	24
QOO	09 Jan 2008	01:30:07.935	Bcn	92.875	355.781	36000	2430	34 14 49.700 N	100 01 02.403 W	24
QOO	09 Jan 2008	01:30:08.065	Bcn	179.125	1.406	36000	2471	35 41 26.377 N	099 47 26.063 W	24
QOO	09 Jan 2008	01:30:08.085	Bcn	192.875	2.549	32000	0507	35 55 06.191 N	099 42 16.673 W	24
QOO	09 Jan 2008	01:30:08.150	IPS							
QOO	09 Jan 2008	01:30:08.170	IPS							
QOO	09 Jan 2008	01:30:08.190	IPS							
QOO	09 Jan 2008	01:30:08.255	Bcn	53.750	4.658	26000	2216	33 35 46.740 N	099 47 36.843 W	24
QOO	09 Jan 2008	01:30:08.280	Bcn	194.500	7.207	36000	2720	35 55 17.736 N	099 22 49.828 W	24
QOO	09 Jan 2008	01:30:08.300	Bcn	57.500	7.207	22100	1640	33 39 18.598 N	099 44 11.993 W	24
