Id	Date	Time	MsgType	Range	AzDegs	MC	M3	Lat	Lon	RL
RSG	09 Jan 2008	00:30:02.105	Reinf	180.750	289.951	37000	0712	31 02 03.634 N	103 33 34.876 W	24
RSG	09 Jan 2008	00:30:02.125	Bcn	41.125	294.697	75000	1275	30 19 08.189 N	100 57 17.954 W	24
RSG	09 Jan 2008	00:30:02.190	Reinf	171.125	291.445	37000	1614	31 03 14.766 N	103 21 15.128 W	24
RSG	09 Jan 2008	00:30:02.315	Reinf	183.250	296.455	43000	1434	31 22 10.051 N	103 27 23.775 W	24
RSG	09 Jan 2008	00:30:02.400	Reinf	53.625	297.422	33100	7226	30 27 13.712 N	101 10 51.067 W	24
RSG	09 Jan 2008	00:30:02.445	Reinf	216.250	302.080	40000	7213	31 54 50.013 N	103 51 04.163 W	24
RSG	09 Jan 2008	00:30:02.530	Reinf	54.875	304.365	37000	2044	30 33 28.443 N	101 08 12.094 W	24
RSG	09 Jan 2008	00:30:02.550	Clock Box							
RSG	09 Jan 2008	00:30:02.830	SRTQC	1.000	0.000			30 03 42.909 N	100 16 04.300 W	64
RSG	09 Jan 2008	00:30:02.870	Status							
RSG	09 Jan 2008	00:30:02.955	IPS							
RSG	09 Jan 2008	00:30:02.975	IPS							
RSG	09 Jan 2008	00:30:03.040	IPS							
RSG	09 Jan 2008	00:30:03.040	Reinf	182.250	317.725	0	2445	32 16 29.283 N	102 40 30.193 W	24
RSG	09 Jan 2008	00:30:03.065	Reinf	172.625	315.615	43000	1622	32 04 57.085 N	102 37 55.607 W	24
RSG	09 Jan 2008	00:30:03.065	Reinf	182.375	318.164	26000	2257	32 17 34.137 N	102 39 26.326 W	24
RSG	09 Jan 2008	00:30:03.085	Reinf	156.750	318.252	37000	0711	31 58 52.681 N	102 18 34.940 W	24
RSG	09 Jan 2008	00:30:03.150	Reinf	83.750	319.043	38000	1537	31 05 43.030 N	101 19 47.355 W	24
RSG	09 Jan 2008	00:30:03.190	Reinf	108.375	322.119	36000	4065	31 27 57.673 N	101 33 42.103 W	24
RSG	09 Jan 2008	00:30:03.275	Reinf	168.750	324.844	30100	0535	32 20 05.665 N	102 10 36.658 W	24
RSG	09 Jan 2008	00:30:03.680	Reinf	58.750	335.127	36000	7244	30 55 52.905 N	100 44 38.841 W	24
RSG	09 Jan 2008	00:30:03.725	Reinf	74.500	338.115	29000	4172	31 11 50.941 N	100 48 21.983 W	24
RSG	09 Jan 2008	00:30:03.920	Reinf	129.250	345.059	14700	5207	32 07 47.885 N	100 55 17.306 W	24
RSG	09 Jan 2008	00:30:04.000	IPS							
RSG	09 Jan 2008	00:30:04.000	Reinf	81.000	346.113	23100	0767	31 21 27.567 N	100 38 44.416 W	24
RSG	09 Jan 2008	00:30:04.025	IPS							
RSG	09 Jan 2008	00:30:04.045	IPS							
RSG	09 Jan 2008	00:30:04.105	Marker							
RSG	09 Jan 2008	00:30:04.215	Clock Box							
RSG	09 Jan 2008	00:30:04.365	Reinf	69.375	356.924	36000	6632	31 11 56.685 N	100 20 23.658 W	24
RSG	09 Jan 2008	00:30:04.555	Reinf	178.000	3.691	36000	3414	33 00 34.135 N	100 02 28.038 W	24
RSG	09 Jan 2008	00:30:04.640	Reinf	89.875	4.746	29700	0614	31 32 22.956 N	100 07 23.306 W	24
RSG	09 Jan 2008	00:30:04.685	Reinf	78.250	7.383	25300	0743	31 20 25.534 N	100 04 21.175 W	24
RSG	09 Jan 2008	00:30:04.960	IPS							
RSG	09 Jan 2008	00:30:04.985	IPS							
RSG	09 Jan 2008	00:30:04.985	Reinf	49.375	16.084	6200	4007	30 50 19.148 N	100 00 11.251 W	24
RSG	09 Jan 2008	00:30:05.005	IPS							
RSG	09 Jan 2008	00:30:05.090	Clock Box							
RSG	09 Jan 2008	00:30:05.175	Reinf	216.250	22.324	32200	2233	33 22 28.408 N	098 38 07.607 W	24
RSG	09 Jan 2008	00:30:05.215	Reinf	167.500	23.379	30000	3677	32 36 19.793 N	098 57 29.760 W	24
RSG	09 Jan 2008	00:30:05.305	Reinf	187.875	25.400	39900	3404	32 52 03.493 N	098 40 33.865 W	24
RSG	09 Jan 2008	00:30:05.385	Reinf	38.125	27.246	10800	4160	30 36 42.652 N	099 55 51.912 W	24
RSG	09 Jan 2008	00:30:05.410	Reinf	130.375	29.092	26700	5216	31 56 30.106 N	099 01 40.193 W	24
RSG	09 Jan 2008	00:30:05.430	Reinf	147.875	28.740	24000	5206	32 12 11.355 N	098 52 21.564 W	24
RSG	09 Jan 2008	00:30:05.495	Reinf	131.625	29.707	0	0000	31 56 52.307 N	098 59 30.700 W	8
RSG	09 Jan 2008	00:30:05.520	Sch	11.375	32.080			30 12 25.900 N	100 09 06.903 W	28
RSG	09 Jan 2008	00:30:05.535	Reinf	213.500	31.729	34000	1533	33 03 28.283 N	098 02 40.046 W	24
RSG	09 Jan 2008	00:30:05.540	Sch	110.125	33.486			31 34 27.222 N	099 05 00.840 W	28
RSG	09 Jan 2008	00:30:05.600	Sch	109.250	33.574			31 33 38.003 N	099 05 25.549 W	28
RSG	09 Jan 2008	00:30:05.625	Reinf	118.375	37.002	41000	1462	31 36 52.635 N	098 52 51.062 W	24
RSG	09 Jan 2008	00:30:05.730	Reinf	163.125	38.057	19600	5224	32 10 33.889 N	098 17 41.073 W	24
RSG	09 Jan 2008	00:30:05.750	Reinf	120.000	37.705	0	0000	31 37 21.708 N	098 50 14.169 W	8
RSG	09 Jan 2008	00:30:05.750	Reinf	149.750	38.320	0	0000	31 59 40.234 N	098 27 01.002 W	8
RSG	09 Jan 2008	00:30:05.815	Reinf	68.250	37.617	31000	2617	30 56 39.763 N	099 27 47.088 W	24
RSG	09 Jan 2008	00:30:05.815	Reinf	119.250	37.881	0	0000	31 36 33.004 N	098 50 26.568 W	8
RSG	09 Jan 2008	00:30:05.835	Reinf	174.250	37.354	19700	5147	32 20 33.253 N	098 11 22.528 W	24
RSG	09 Jan 2008	00:30:05.855	Sch	152.125	39.727			31 59 06.693 N	098 21 53.391 W	20
RSG	09 Jan 2008	00:30:05.920	Reinf	66.750	39.375	34900	0736	30 54 08.972 N	099 27 03.316 W	24
RSG	09 Jan 2008	00:30:05.945	Reinf	227.625	42.539	35000	4037	32 48 36.528 N	097 13 42.110 W	24
RSG	09 Jan 2008	00:30:05.965	IPS							
RSG	09 Jan 2008	00:30:06.025	IPS							
RSG	09 Jan 2008	00:30:06.030	Reinf	202.875	45.791	39000	2560	32 22 31.552 N	097 24 36.512 W	24
RSG	09 Jan 2008	00:30:06.050	IPS							
RSG	09 Jan 2008	00:30:06.070	Reinf	54.500	47.461	6200	1200	30 39 34.915 N	099 29 31.597 W	24
