Id	Date	Time	MsgType	Range	AzDegs	MC	M3	Lat	Lon	RL
QOO	08 Jan 2008	22:00:01.065	Bcn	128.625	161.631	37000	4143	30 40 02.514 N	099 05 55.200 W	24
QOO	08 Jan 2008	22:00:01.130	Bcn	40.750	162.598	33000	1445	32 03 39.465 N	099 38 36.449 W	24
QOO	08 Jan 2008	22:00:01.155	IPS							
QOO	08 Jan 2008	22:00:01.155	Bcn	127.250	163.213	36000	7470	30 40 18.284 N	099 10 17.551 W	24
QOO	08 Jan 2008	22:00:01.170	IPS							
QOO	08 Jan 2008	22:00:01.170	Bcn	127.250	163.037	34000	7324	30 40 23.768 N	099 09 51.159 W	24
QOO	08 Jan 2008	22:00:01.235	IPS							
QOO	08 Jan 2008	22:00:01.235	Bcn	134.375	165.937	38000	6041	30 31 48.696 N	099 15 05.788 W	24
QOO	08 Jan 2008	22:00:01.260	Bcn	124.750	167.256	32000	2455	30 40 28.448 N	099 20 57.984 W	24
QOO	08 Jan 2008	22:00:01.280	Bcn	34.750	169.277	7200	5251	32 08 05.544 N	099 45 12.707 W	24
QOO	08 Jan 2008	22:00:01.370	Bcn	100.875	170.332	9200	2723	31 02 38.471 N	099 33 06.635 W	24
QOO	08 Jan 2008	22:00:01.450	Bcn	167.750	169.805	33000	2026	29 56 56.842 N	099 18 41.851 W	24
QOO	08 Jan 2008	22:00:01.490	Bcn	126.000	172.705	30000	4032	30 37 11.547 N	099 34 18.575 W	24
QOO	08 Jan 2008	22:00:01.555	Bcn	170.500	176.484	35000	6765	29 51 56.808 N	099 40 49.045 W	24
QOO	08 Jan 2008	22:00:01.580	BRTQC	1.000	182.812	-1200	0000	32 41 25.663 N	099 52 52.306 W	64
QOO	08 Jan 2008	22:00:01.690	Clock Box							
QOO	08 Jan 2008	22:00:01.705	Clock Box							
QOO	08 Jan 2008	22:00:01.770	Clock Box							
QOO	08 Jan 2008	22:00:01.795	Bcn	119.500	181.230	21800	0503	30 42 40.109 N	099 55 47.712 W	24
QOO	08 Jan 2008	22:00:01.810	Bcn	168.625	178.945	33000	7376	29 53 31.431 N	099 49 15.400 W	24
QOO	08 Jan 2008	22:00:01.815	Bcn	92.250	181.758	16300	1200	31 09 57.417 N	099 56 07.019 W	24
QOO	08 Jan 2008	22:00:01.875	Bcn	34.750	179.736	3400	0312	32 07 28.498 N	099 52 38.003 W	24
QOO	08 Jan 2008	22:00:01.875	Bcn	12.750	182.109	39000	0650	32 31 06.854 N	099 53 18.451 W	24
QOO	08 Jan 2008	22:00:01.900	Bcn	72.750	182.461	37000	1712	31 29 45.245 N	099 56 27.598 W	24
QOO	08 Jan 2008	22:00:01.920	Bcn	69.000	184.482	32500	0673	31 33 35.851 N	099 59 06.636 W	24
QOO	08 Jan 2008	22:00:01.985	Bcn	118.250	187.559	30000	2735	30 44 58.198 N	100 10 50.534 W	24
QOO	08 Jan 2008	22:00:02.005	Bcn	111.375	188.789	32000	2731	30 52 09.455 N	100 12 33.406 W	24
QOO	08 Jan 2008	22:00:02.025	Bcn	164.375	190.283	33000	1331	30 00 19.408 N	100 26 33.791 W	24
QOO	08 Jan 2008	22:00:02.090	Bcn	96.250	191.426	34000	2714	31 07 56.288 N	100 14 58.921 W	24
QOO	08 Jan 2008	22:00:02.115	Bcn	148.125	193.008	30000	7377	30 17 43.444 N	100 31 16.615 W	24
QOO	08 Jan 2008	22:00:02.130	Bcn	88.875	193.887	33000	2664	31 16 00.336 N	100 17 38.684 W	24
QOO	08 Jan 2008	22:00:02.195	IPS							
QOO	08 Jan 2008	22:00:02.195	Bcn	112.500	196.611	34000	4076	30 54 22.295 N	100 30 07.618 W	24
QOO	08 Jan 2008	22:00:02.220	IPS							
QOO	08 Jan 2008	22:00:02.240	IPS							
QOO	08 Jan 2008	22:00:02.325	Bcn	152.875	198.193	31000	1566	30 16 42.854 N	100 47 51.893 W	24
QOO	08 Jan 2008	22:00:02.450	Bcn	58.375	203.818	17300	2373	31 48 48.111 N	100 20 26.862 W	24
QOO	08 Jan 2008	22:00:02.515	Bcn	123.375	205.928	36000	7346	30 51 02.831 N	100 55 21.591 W	24
QOO	08 Jan 2008	22:00:02.540	Bcn	74.000	206.016	11800	2726	31 35 35.476 N	100 30 48.011 W	24
QOO	08 Jan 2008	22:00:02.560	Bcn	139.750	207.949	40000	4056	30 38 26.007 N	101 08 35.080 W	24
QOO	08 Jan 2008	22:00:02.730	Bcn	78.000	211.113	40000	2777	31 35 30.576 N	100 39 48.471 W	24
QOO	08 Jan 2008	22:00:02.755	Bcn	121.500	213.838	33900	4070	31 00 55.333 N	101 11 24.350 W	24
QOO	08 Jan 2008	22:00:02.880	Bcn	145.875	216.826	35900	2550	30 44 46.405 N	101 34 06.674 W	24
QOO	08 Jan 2008	22:00:02.945	Bcn	85.125	216.826	15800	5253	31 33 49.489 N	100 52 29.555 W	24
QOO	08 Jan 2008	22:00:02.965	Bcn	87.375	217.793	24700	4057	31 32 56.798 N	100 55 22.956 W	24
QOO	08 Jan 2008	22:00:02.985	Bcn	19.625	220.518	38000	3462	32 28 03.104 N	100 07 09.713 W	24
QOO	08 Jan 2008	22:00:03.155	IPS							
QOO	08 Jan 2008	22:00:03.155	Bcn	161.625	222.363	33000	1077	30 41 41.994 N	101 58 57.633 W	24
QOO	08 Jan 2008	22:00:03.180	IPS							
QOO	08 Jan 2008	22:00:03.200	IPS							
QOO	08 Jan 2008	22:00:03.285	Bcn	105.000	228.340	35000	7232	31 31 56.765 N	101 24 24.120 W	24
QOO	08 Jan 2008	22:00:03.410	Bcn	140.000	232.207	22000	7231	31 15 16.548 N	102 01 46.840 W	24
QOO	08 Jan 2008	22:00:03.690	Bcn	193.125	238.623	32900	3677	30 59 10.903 N	103 04 26.013 W	24
QOO	08 Jan 2008	22:00:03.820	Bcn	76.125	245.830	32000	5315	32 10 42.411 N	101 14 24.801 W	24
QOO	08 Jan 2008	22:00:03.840	Bcn	74.000	245.830	35000	4146	32 11 37.282 N	101 12 05.731 W	24
QOO	08 Jan 2008	22:00:04.010	Bcn	86.500	248.467	24100	2425	32 09 55.710 N	101 27 28.363 W	24
QOO	08 Jan 2008	22:00:04.035	Bcn	158.250	248.906	36000	1002	31 43 18.751 N	102 45 41.268 W	24
QOO	08 Jan 2008	22:00:04.050	Bcn	187.000	249.258	30000	2533	31 33 12.107 N	103 17 18.780 W	24
QOO	08 Jan 2008	22:00:04.115	Bcn	163.000	253.213	33000	6725	31 52 56.646 N	102 55 53.539 W	24
QOO	08 Jan 2008	22:00:04.160	IPS							
QOO	08 Jan 2008	22:00:04.225	IPS							
QOO	08 Jan 2008	22:00:04.245	IPS							
QOO	08 Jan 2008	22:00:04.245	Bcn	82.875	257.080	34000	3616	32 23 10.498 N	101 27 56.469 W	24
QOO	08 Jan 2008	22:00:04.265	Bcn	100.500	258.838	35000	1573	32 21 56.641 N	101 48 58.111 W	24
QOO	08 Jan 2008	22:00:04.435	Bcn	60.500	259.717	3800	1200	32 31 08.423 N	101 03 12.924 W	24
QOO	08 Jan 2008	22:00:04.565	Bcn	132.000	266.660	26300	3416	32 32 58.832 N	102 28 34.111 W	24
QOO	08 Jan 2008	22:00:04.585	Bcn	44.375	267.451	7800	2254	32 40 07.833 N	100 45 18.798 W	24
QOO	08 Jan 2008	22:00:05.075	Bcn	39.750	281.162	23900	3676	32 49 49.315 N	100 38 52.774 W	24
QOO	08 Jan 2008	22:00:05.100	Bcn	103.500	281.689	16600	5244	33 02 19.360 N	101 53 18.731 W	24
QOO	08 Jan 2008	22:00:05.185	IPS							
QOO	08 Jan 2008	22:00:05.205	IPS							
QOO	08 Jan 2008	22:00:05.225	IPS							
QOO	08 Jan 2008	22:00:05.760	Bcn	50.000	304.541	90000	1274	33 09 15.765 N	100 39 39.460 W	24
QOO	08 Jan 2008	22:00:05.825	Bcn	15.000	304.541	80000	1275	32 46 38.046 N	100 00 17.921 W	24
QOO	08 Jan 2008	22:00:05.955	Bcn	185.625	307.354	37000	1456	34 32 52.209 N	102 51 13.014 W	24
QOO	08 Jan 2008	22:00:06.080	Bcn	53.625	312.715	40000	2251	33 18 18.223 N	100 39 27.596 W	24
QOO	08 Jan 2008	22:00:06.165	IPS							
QOO	08 Jan 2008	22:00:06.185	IPS							
QOO	08 Jan 2008	22:00:06.250	IPS							
QOO	08 Jan 2008	22:00:06.250	Bcn	106.625	315.791	25000	0722	33 58 14.360 N	101 22 05.975 W	24
QOO	08 Jan 2008	22:00:06.275	Bcn	128.000	319.570	32000	3631	34 19 05.677 N	101 32 52.834 W	24
QOO	08 Jan 2008	22:00:06.400	Bcn	141.875	321.504	40000	1716	34 32 33.982 N	101 39 30.570 W	24
QOO	08 Jan 2008	22:00:06.465	Bcn	101.375	321.592	8800	5112	34 01 28.488 N	101 08 34.164 W	24
QOO	08 Jan 2008	22:00:06.490	Bcn	159.500	322.471	26100	3212	34 47 58.712 N	101 50 40.805 W	24
QOO	08 Jan 2008	22:00:06.505	Bcn	178.125	322.998	41000	6746	35 03 27.143 N	102 03 10.410 W	24
QOO	08 Jan 2008	22:00:06.570	SRTQC	1.000	2.812			32 43 09.136 N	099 52 46.293 W	64
QOO	08 Jan 2008	22:00:06.595	Status							
QOO	08 Jan 2008	22:00:06.700	Bcn	176.625	330.029	38000	2321	35 14 35.330 N	101 40 21.714 W	24
QOO	08 Jan 2008	22:00:06.720	Bcn	188.125	324.316	30000	1532	35 14 02.450 N	102 06 37.146 W	24
QOO	08 Jan 2008	22:00:06.785	Bcn	116.000	326.689	27000	2011	34 18 53.789 N	101 09 37.382 W	24
QOO	08 Jan 2008	22:00:06.825	Bcn	177.375	330.996	40000	1717	35 16 43.994 N	101 37 40.614 W	24
QOO	08 Jan 2008	22:00:06.890	Bcn	154.250	332.754	38000	2506	34 58 57.841 N	101 18 36.222 W	24
QOO	08 Jan 2008	22:00:06.915	Bcn	104.875	334.072	29000	1050	34 16 25.768 N	100 48 03.522 W	24
QOO	08 Jan 2008	22:00:07.040	Bcn	167.875	342.158	37000	1530	35 21 53.103 N	100 55 35.996 W	24
QOO	08 Jan 2008	22:00:07.210	IPS							
QOO	08 Jan 2008	22:00:07.235	IPS							
QOO	08 Jan 2008	22:00:07.235	Clock Box							
QOO	08 Jan 2008	22:00:07.250	IPS							
QOO	08 Jan 2008	22:00:07.315	Bcn	140.750	347.168	31000	6552	34 59 29.840 N	100 30 48.543 W	24
QOO	08 Jan 2008	22:00:07.340	Bcn	113.500	347.959	35000	2221	34 33 13.182 N	100 21 25.553 W	24
QOO	08 Jan 2008	22:00:07.360	Bcn	79.875	350.684	36000	7255	34 00 58.578 N	100 08 19.418 W	24
QOO	08 Jan 2008	22:00:07.425	Bcn	166.750	351.562	45000	1167	35 27 08.799 N	100 22 42.052 W	24
QOO	08 Jan 2008	22:00:07.450	Bcn	191.250	354.551	36000	7317	35 52 44.408 N	100 15 07.928 W	24
QOO	08 Jan 2008	22:00:07.570	Bcn	99.375	357.187	35000	2066	34 21 29.470 N	099 58 41.802 W	24
QOO	08 Jan 2008	22:00:07.745	Bcn	49.375	359.209	12100	4764	33 31 42.553 N	099 53 38.177 W	24
QOO	08 Jan 2008	22:00:07.765	Bcn	35.875	0.000	1700	1200	33 18 13.909 N	099 52 49.300 W	24
QOO	08 Jan 2008	22:00:07.785	Bcn	56.000	4.834	47000	2210	33 37 37.970 N	099 47 13.635 W	24
QOO	08 Jan 2008	22:00:07.875	Bcn	112.375	6.152	33000	6603	34 34 00.160 N	099 38 16.057 W	24
QOO	08 Jan 2008	22:00:07.890	Bcn	93.250	7.471	26600	7335	34 14 45.401 N	099 38 13.303 W	24
QOO	08 Jan 2008	22:00:07.955	Bcn	93.625	5.449	0	6262	34 15 33.808 N	099 42 06.425 W	24
QOO	08 Jan 2008	22:00:08.065	Bcn	166.625	8.701	33600	1312	35 27 01.145 N	099 22 01.108 W	24
QOO	08 Jan 2008	22:00:08.090	Bcn	123.625	10.635	29000	4116	34 43 47.920 N	099 25 11.045 W	24
QOO	08 Jan 2008	22:00:08.170	IPS							
QOO	08 Jan 2008	22:00:08.170	Bcn	184.250	14.150	33000	6717	35 40 51.722 N	098 57 36.974 W	24
QOO	08 Jan 2008	22:00:08.195	IPS							
QOO	08 Jan 2008	22:00:08.195	Bcn	199.250	14.502	34000	4003	35 55 04.128 N	098 51 29.450 W	24
QOO	08 Jan 2008	22:00:08.210	IPS							
QOO	08 Jan 2008	22:00:08.210	Bcn	68.375	13.447	0	4774	33 48 50.897 N	099 33 45.107 W	24
QOO	08 Jan 2008	22:00:08.215	Bcn	114.625	14.502	32800	0675	34 33 11.349 N	099 18 08.274 W	24
QOO	08 Jan 2008	22:00:08.275	Bcn	163.125	14.854	36000	1364	35 19 50.927 N	099 01 48.186 W	24
