Id	Date	Time	MsgType	Range	AzDegs	MC	M3	Lat	Lon	RL
RSG	09 Jan 2008	00:00:02.280	IPS							
RSG	09 Jan 2008	00:00:02.280	Bcn	207.500	291.094	29100	6714	31 14 21.497 N	104 01 43.616 W	24
RSG	09 Jan 2008	00:00:02.300	IPS							
RSG	09 Jan 2008	00:00:02.360	IPS							
RSG	09 Jan 2008	00:00:02.470	Bcn	41.125	294.697	75000	1275	30 19 08.189 N	100 57 17.954 W	24
RSG	09 Jan 2008	00:00:02.510	Reinf	236.875	293.994	43000	2722	31 35 09.502 N	104 29 07.656 W	24
RSG	09 Jan 2008	00:00:02.600	Reinf	177.250	297.598	38000	2524	31 22 51.243 N	103 19 19.255 W	24
RSG	09 Jan 2008	00:00:02.685	Reinf	141.375	300.059	34000	2531	31 12 22.842 N	102 38 32.328 W	24
RSG	09 Jan 2008	00:00:02.725	Reinf	90.875	301.377	29000	7341	30 49 37.160 N	101 46 00.630 W	24
RSG	09 Jan 2008	00:00:02.815	Reinf	137.000	302.607	36000	2764	31 15 31.434 N	102 30 29.219 W	24
RSG	09 Jan 2008	00:00:02.895	Reinf	178.625	303.398	23100	0767	31 39 20.824 N	103 10 40.039 W	24
RSG	09 Jan 2008	00:00:02.940	Reinf	75.375	306.123	10900	4160	30 46 59.833 N	101 26 43.056 W	24
RSG	09 Jan 2008	00:00:03.025	SRTQC	1.000	0.000			30 03 42.909 N	100 16 04.300 W	64
RSG	09 Jan 2008	00:00:03.110	Reinf	193.250	313.154	36000	1012	32 13 21.843 N	103 02 02.270 W	24
RSG	09 Jan 2008	00:00:03.155	Status							
RSG	09 Jan 2008	00:00:03.240	Reinf	190.000	315.264	34000	2274	32 16 20.441 N	102 53 35.980 W	24
RSG	09 Jan 2008	00:00:03.260	IPS							
RSG	09 Jan 2008	00:00:03.320	IPS							
RSG	09 Jan 2008	00:00:03.345	IPS							
RSG	09 Jan 2008	00:00:03.430	Reinf	70.375	320.273	38000	2541	30 56 38.084 N	101 08 08.436 W	24
RSG	09 Jan 2008	00:00:03.470	Reinf	147.750	321.855	34000	2634	31 58 21.840 N	102 03 11.240 W	24
RSG	09 Jan 2008	00:00:03.665	Bcn	134.875	331.699	20000	6256	32 01 22.450 N	101 31 13.186 W	24
RSG	09 Jan 2008	00:00:03.750	Reinf	127.750	331.436	16800	5225	31 54 51.492 N	101 27 47.019 W	24
RSG	09 Jan 2008	00:00:03.795	Reinf	26.375	332.754	32000	7343	30 25 51.740 N	100 29 47.159 W	24
RSG	09 Jan 2008	00:00:03.880	Reinf	235.375	335.303	40000	0545	33 35 58.208 N	102 13 36.280 W	24
RSG	09 Jan 2008	00:00:04.280	IPS							
RSG	09 Jan 2008	00:00:04.305	IPS							
RSG	09 Jan 2008	00:00:04.325	IPS							
RSG	09 Jan 2008	00:00:04.390	Marker							
RSG	09 Jan 2008	00:00:04.495	Reinf	147.250	353.408	30000	0533	32 29 11.821 N	100 36 01.576 W	24
RSG	09 Jan 2008	00:00:04.540	Reinf	104.625	355.166	38000	7213	31 47 00.948 N	100 26 23.280 W	24
RSG	09 Jan 2008	00:00:04.625	Reinf	189.250	358.330	25000	3676	33 12 13.908 N	100 22 38.180 W	24
RSG	09 Jan 2008	00:00:04.710	Reinf	91.625	0.176	37600	2265	31 34 21.549 N	100 15 44.617 W	24
RSG	09 Jan 2008	00:00:04.755	Reinf	46.250	2.812	7800	2346	30 49 04.646 N	100 13 26.245 W	24
RSG	09 Jan 2008	00:00:04.840	Bcn	199.875	7.559	27000	6223	33 21 08.545 N	099 44 43.559 W	24
RSG	09 Jan 2008	00:00:04.925	Reinf	214.500	7.119	36000	3607	33 35 47.757 N	099 44 18.099 W	24
RSG	09 Jan 2008	00:00:04.965	Reinf	132.000	7.207	33000	1565	32 13 49.261 N	099 56 34.984 W	24
RSG	09 Jan 2008	00:00:05.160	Reinf	221.125	13.359	35000	6612	33 37 56.177 N	099 14 58.888 W	24
RSG	09 Jan 2008	00:00:05.265	IPS							
RSG	09 Jan 2008	00:00:05.285	IPS							
RSG	09 Jan 2008	00:00:05.350	IPS							
RSG	09 Jan 2008	00:00:05.455	Reinf	107.375	22.676	35000	6555	31 41 44.248 N	099 27 39.672 W	24
RSG	09 Jan 2008	00:00:05.585	Reinf	181.250	28.037	26000	2257	32 42 21.242 N	098 35 13.021 W	24
RSG	09 Jan 2008	00:00:05.605	Reinf	208.375	28.037	41000	1462	33 06 00.438 N	098 19 41.117 W	24
RSG	09 Jan 2008	00:00:05.670	Reinf	147.625	28.564	25000	2621	32 12 11.210 N	098 52 58.397 W	24
RSG	09 Jan 2008	00:00:05.710	Reinf	164.125	29.268	24000	5221	32 25 36.455 N	098 41 22.186 W	24
RSG	09 Jan 2008	00:00:05.800	Reinf	218.250	31.465	38000	7453	33 07 58.725 N	098 00 37.447 W	24
RSG	09 Jan 2008	00:00:05.880	Reinf	193.500	33.926	25400	0535	32 42 33.292 N	098 08 12.546 W	24
RSG	09 Jan 2008	00:00:05.905	Reinf	106.125	36.123	36700	2475	31 28 10.668 N	099 03 05.616 W	24
