Id	Date	Time	MsgType	Range	AzDegs	MC	M3	Lat	Lon	RL
QAZ	08 Jan 2008	23:30:01.305	Reinf	14.125	170.068	3100	1200	32 38 34.978 N	097 33 43.987 W	40
QAZ	08 Jan 2008	23:30:01.410	SRTQC	1.000	2.812			32 53 13.663 N	097 36 34.516 W	68
QAZ	08 Jan 2008	23:30:01.520	Sch	32.000	270.000			32 52 25.240 N	098 14 34.566 W	28
QAZ	08 Jan 2008	23:30:01.625	IPS							
QAZ	08 Jan 2008	23:30:01.625	Sch	29.375	191.953			32 23 44.948 N	097 43 47.651 W	20
QAZ	08 Jan 2008	23:30:01.840	Reinf	41.750	213.926	38000	2125	32 18 10.134 N	098 03 46.874 W	56
QAZ	08 Jan 2008	23:30:01.945	Reinf	43.750	218.848	16800	0714	32 18 23.034 N	098 08 55.262 W	56
QAZ	08 Jan 2008	23:30:01.945	Sch	14.000	220.430			32 41 51.796 N	097 47 20.597 W	0
QAZ	08 Jan 2008	23:30:01.605	BRTQC	1.000	182.812	83900	0000	32 51 48.336 N	097 36 39.483 W	
QAZ	08 Jan 2008	23:30:01.825	Reinf	46.875	213.311	34000	2634	32 13 30.514 N	098 06 43.632 W	56
QAZ	08 Jan 2008	23:30:02.160	Sch	63.000	275.010			32 57 39.281 N	098 51 09.144 W	0
QAZ	08 Jan 2008	23:30:02.155	IPS							
QAZ	08 Jan 2008	23:30:02.265	Sch	63.000	277.295			33 00 09.511 N	098 50 52.049 W	0
QAZ	08 Jan 2008	23:30:02.245	IPS							
QAZ	08 Jan 2008	23:30:02.245	Sch	63.000	276.064			32 58 48.689 N	098 51 02.140 W	0
QAZ	08 Jan 2008	23:30:02.370	Reinf	16.000	255.146	1800	1200	32 48 23.112 N	097 54 57.777 W	40
QAZ	08 Jan 2008	23:30:02.480	Reinf	19.125	267.627	25300	3633	32 51 42.561 N	097 58 45.900 W	56
QAZ	08 Jan 2008	23:30:02.480	Reinf	45.625	268.857	35800	0545	32 51 25.287 N	098 30 16.907 W	56
QAZ	08 Jan 2008	23:30:02.585	IPS							
QAZ	08 Jan 2008	23:30:02.570	Reinf	59.125	269.033	29900	3461	32 51 11.743 N	098 46 30.511 W	56
QAZ	08 Jan 2008	23:30:02.690	Marker							
QAZ	08 Jan 2008	23:30:02.795	Bcn	43.250	287.227	3400	1200	33 05 11.235 N	098 25 46.611 W	32
QAZ	08 Jan 2008	23:30:03.210	IPS							
QAZ	08 Jan 2008	23:30:03.225	IPS							
QAZ	08 Jan 2008	23:30:03.330	Reinf	50.250	327.568	23900	5234	33 34 47.492 N	098 08 45.495 W	56
QAZ	08 Jan 2008	23:30:03.440	Bcn	27.250	340.840	-1000	1275	33 18 17.910 N	097 47 17.257 W	40
QAZ	08 Jan 2008	23:30:03.545	Reinf	13.625	347.080	8900	5203	33 05 44.976 N	097 40 13.395 W	56
QAZ	08 Jan 2008	23:30:03.530	Sch	28.625	344.443			33 20 06.542 N	097 45 46.151 W	20
QAZ	08 Jan 2008	23:30:03.650	IPS							
QAZ	08 Jan 2008	23:30:03.650	Reinf	19.125	352.178	5500	1102	33 11 28.755 N	097 39 42.900 W	56
QAZ	08 Jan 2008	23:30:03.635	Reinf	33.000	352.881	13200	2033	33 25 14.797 N	097 41 29.485 W	56
QAZ	08 Jan 2008	23:30:03.650	Bcn	9.875	351.211	29000	2461	33 01 06.769 N	097 38 11.657 W	56
QAZ	08 Jan 2008	23:30:04.075	Reinf	29.125	24.697	6300	5142	33 18 59.750 N	097 22 06.319 W	40
QAZ	08 Jan 2008	23:30:04.080	Bcn	15.875	28.477	2800	1200	33 06 29.251 N	097 27 36.536 W	56
QAZ	08 Jan 2008	23:30:04.185	Reinf	37.125	33.135	3200	1200	33 23 37.221 N	097 12 23.007 W	56
QAZ	08 Jan 2008	23:30:04.170	IPS							
QAZ	08 Jan 2008	23:30:04.170	Reinf	13.625	36.299	18400	6243	33 03 14.835 N	097 27 15.116 W	56
