Id	Date	Time	MsgType	Range	AzDegs	MC	M3	Lat	Lon	RL
QAZ	09 Jan 2008	01:00:02.405	Reinf	40.500	54.756	2700	0144	33 15 49.595 N	096 57 10.450 W	40
QAZ	09 Jan 2008	01:00:02.510	Reinf	31.750	61.611	12700	0520	33 07 31.983 N	097 03 26.073 W	40
QAZ	09 Jan 2008	01:00:02.515	Reinf	55.875	66.797	10800	0514	33 14 18.500 N	096 35 25.877 W	56
QAZ	09 Jan 2008	01:00:02.620	Reinf	48.875	70.225	10800	2317	33 08 52.258 N	096 41 53.096 W	56
QAZ	09 Jan 2008	01:00:02.620	Reinf	22.875	75.322	10200	6666	32 58 15.753 N	097 10 23.077 W	56
QAZ	09 Jan 2008	01:00:02.725	IPS							
QAZ	09 Jan 2008	01:00:02.725	Reinf	39.750	76.904	10800	1072	33 01 23.350 N	096 50 37.403 W	56
QAZ	09 Jan 2008	01:00:02.725	Reinf	27.750	79.717	3600	3640	32 57 24.520 N	097 04 10.508 W	56
QAZ	09 Jan 2008	01:00:02.830	Reinf	35.750	82.969	10800	5170	32 56 46.631 N	096 54 30.733 W	56
QAZ	09 Jan 2008	01:00:02.835	Bcn	28.250	87.187	500	0543	32 53 49.842 N	097 03 06.366 W	32
QAZ	09 Jan 2008	01:00:02.940	Bcn	29.375	90.439	600	2365	32 52 12.594 N	097 01 44.476 W	56
QAZ	09 Jan 2008	01:00:02.940	Status							
QAZ	09 Jan 2008	01:00:02.940	Reinf	36.000	94.922	8300	1306	32 49 18.241 N	096 54 05.407 W	56
QAZ	09 Jan 2008	01:00:02.415	Reinf	32.250	52.559	1800	1200	33 12 05.851 N	097 06 06.189 W	40
QAZ	09 Jan 2008	01:00:02.430	Reinf	20.375	52.471	10800	3630	33 04 52.887 N	097 17 27.502 W	56
QAZ	09 Jan 2008	01:00:02.535	Bcn	44.625	66.973	1800	5200	33 09 50.764 N	096 47 41.736 W	40
QAZ	09 Jan 2008	01:00:02.625	Reinf	28.625	67.412	36000	2720	33 03 13.696 N	097 05 51.701 W	56
QAZ	09 Jan 2008	01:00:02.735	Reinf	33.125	75.937	900	4627	33 00 29.015 N	096 58 24.457 W	40
QAZ	09 Jan 2008	01:00:02.735	Bcn	3.125	76.641	-1000	1276	32 53 14.226 N	097 33 01.015 W	56
QAZ	09 Jan 2008	01:00:02.735	Reinf	30.250	80.332	4100	6276	32 57 31.294 N	097 01 11.162 W	56
QAZ	09 Jan 2008	01:00:02.750	Reinf	9.000	77.607	1100	1200	32 54 26.668 N	097 26 10.597 W	40
QAZ	09 Jan 2008	01:00:02.750	Sch	13.125	31.729			33 03 39.598 N	097 28 25.877 W	0
QAZ	09 Jan 2008	01:00:02.750	Reinf	43.875	81.738	2100	4625	32 58 39.342 N	096 45 00.314 W	40
QAZ	09 Jan 2008	01:00:02.840	Bcn	40.000	87.187	0	6065	32 54 19.924 N	096 49 11.671 W	32
QAZ	09 Jan 2008	01:00:02.840	Reinf	38.375	87.451	1900	4666	32 54 05.301 N	096 51 05.146 W	40
QAZ	09 Jan 2008	01:00:02.855	Reinf	40.375	87.100	1600	5232	32 54 24.643 N	096 48 43.386 W	40
QAZ	09 Jan 2008	01:00:02.860	Reinf	47.625	89.209	2800	1740	32 52 57.743 N	096 40 04.428 W	40
QAZ	09 Jan 2008	01:00:02.945	Reinf	25.625	91.670	22100	1640	32 51 42.945 N	097 06 31.110 W	56
QAZ	09 Jan 2008	01:00:02.950	Reinf	28.125	95.361	1500	5222	32 49 48.612 N	097 03 23.200 W	56
QAZ	09 Jan 2008	01:00:02.965	Reinf	59.750	90.703	6000	5202	32 51 26.832 N	096 25 42.452 W	56
QAZ	09 Jan 2008	01:00:02.965	Sch	38.250	90.000			32 52 22.767 N	096 51 13.994 W	0
QAZ	09 Jan 2008	01:00:02.965	Reinf	42.125	96.592	1700	4132	32 47 30.451 N	096 46 58.686 W	56
QAZ	09 Jan 2008	01:00:03.045	Reinf	29.625	97.471	1700	3221	32 48 34.598 N	097 01 46.043 W	56
QAZ	09 Jan 2008	01:00:03.045	Reinf	40.375	100.635	1700	4626	32 44 54.228 N	096 49 34.155 W	40
QAZ	09 Jan 2008	01:00:03.045	Reinf	36.875	106.963	5800	6702	32 41 37.522 N	096 54 50.389 W	56
QAZ	09 Jan 2008	01:00:03.055	Reinf	22.500	97.910	8200	3734	32 49 22.398 N	097 10 13.089 W	56
QAZ	09 Jan 2008	01:00:03.055	Bcn	48.375	102.393	1100	1245	32 41 54.353 N	096 40 37.675 W	40
QAZ	09 Jan 2008	01:00:03.070	Reinf	46.000	101.162	2500	4020	32 43 24.257 N	096 43 07.562 W	56
QAZ	09 Jan 2008	01:00:03.070	Reinf	28.875	104.590	2800	3637	32 45 09.411 N	097 03 29.262 W	56
QAZ	09 Jan 2008	01:00:03.150	Bcn	57.375	108.545	1700	1200	32 33 57.427 N	096 32 15.207 W	32
QAZ	09 Jan 2008	01:00:03.155	Reinf	29.875	115.137	2600	1200	32 39 44.080 N	097 04 35.046 W	40
QAZ	09 Jan 2008	01:00:03.160	Reinf	36.625	107.754	3800	2535	32 41 12.908 N	096 55 17.751 W	56
QAZ	09 Jan 2008	01:00:03.160	Reinf	47.375	111.797	5100	2711	32 34 42.873 N	096 44 34.331 W	56
QAZ	09 Jan 2008	01:00:03.175	Reinf	11.875	107.227	1500	1200	32 48 58.885 N	097 23 09.601 W	40
QAZ	09 Jan 2008	01:00:03.180	Reinf	55.750	110.127	40000	6255	32 33 11.572 N	096 35 10.028 W	56
QAZ	09 Jan 2008	01:00:03.260	Reinf	26.375	117.686	1600	1210	32 40 11.280 N	097 08 57.047 W	40
QAZ	09 Jan 2008	01:00:03.265	IPS							
QAZ	09 Jan 2008	01:00:03.265	Reinf	28.875	115.312	4500	2553	32 40 05.258 N	097 05 42.387 W	56
