Id	Date	Time	MsgType	Range	AzDegs	MC	M3	Lat	Lon	RL
QOO	09 Jan 2008	00:00:02.030	IPS							
QOO	09 Jan 2008	00:00:02.030	Bcn	181.000	67.676	33000	7335	33 48 25.505 N	096 32 05.366 W	24
QOO	09 Jan 2008	00:00:02.055	IPS							
QOO	09 Jan 2008	00:00:02.055	Bcn	165.250	71.104	22900	3434	33 33 33.215 N	096 45 50.782 W	24
QOO	09 Jan 2008	00:00:02.070	IPS							
QOO	09 Jan 2008	00:00:02.165	Bcn	189.250	72.510	21000	3603	33 36 09.036 N	096 16 48.306 W	24
QOO	09 Jan 2008	00:00:02.180	Bcn	182.250	69.785	37000	2625	33 42 31.326 N	096 28 03.376 W	24
QOO	09 Jan 2008	00:00:02.180	Bcn	153.500	72.686	17600	3634	33 26 00.344 N	096 57 47.238 W	24
QOO	09 Jan 2008	00:00:02.245	Bcn	122.250	71.719	11000	2763	33 19 25.592 N	097 34 19.625 W	24
QOO	09 Jan 2008	00:00:02.270	Bcn	161.500	73.652	40000	2421	33 25 29.452 N	096 47 56.959 W	24
QOO	09 Jan 2008	00:00:02.270	Bcn	102.000	74.092	23400	3410	33 09 21.912 N	097 56 06.618 W	24
QOO	09 Jan 2008	00:00:02.285	Bcn	166.500	71.895	35000	2403	33 31 41.539 N	096 43 44.456 W	24
QOO	09 Jan 2008	00:00:02.290	Bcn	98.625	74.619	38000	7453	33 07 34.863 N	097 59 53.845 W	24
QOO	09 Jan 2008	00:00:02.350	Bcn	82.625	72.861	41000	1462	33 06 00.296 N	098 19 12.774 W	24
QOO	09 Jan 2008	00:00:02.350	Bcn	164.375	74.268	28000	5720	33 24 32.194 N	096 43 58.580 W	24
QOO	09 Jan 2008	00:00:02.375	Bcn	128.875	78.398	41000	6645	33 06 42.418 N	097 22 50.756 W	24
QOO	09 Jan 2008	00:00:02.455	Bcn	86.500	76.729	6300	1200	33 01 31.007 N	098 12 42.279 W	24
QOO	09 Jan 2008	00:00:02.500	Bcn	131.125	83.584	11800	2232	32 55 22.551 N	097 18 03.465 W	24
QOO	09 Jan 2008	00:00:02.670	Bcn	111.250	84.199	21500	6264	32 52 24.029 N	097 41 31.206 W	24
QOO	09 Jan 2008	00:00:02.695	Bcn	174.250	87.275	21000	6211	32 47 45.260 N	096 26 25.660 W	24
QOO	09 Jan 2008	00:00:02.715	Bcn	88.625	89.473	25400	0535	32 42 22.520 N	098 07 57.377 W	24
QOO	09 Jan 2008	00:00:02.780	Bcn	66.125	89.736	26000	2257	32 42 11.288 N	098 34 39.054 W	24
QOO	09 Jan 2008	00:00:02.805	Bcn	187.625	90.352	45000	1064	32 37 52.070 N	096 10 59.251 W	24
QOO	09 Jan 2008	00:00:03.015	IPS							
QOO	09 Jan 2008	00:00:03.030	IPS							
QOO	09 Jan 2008	00:00:03.095	IPS							
QOO	09 Jan 2008	00:00:03.245	Bcn	91.625	104.590	19700	1343	32 18 27.606 N	098 08 17.984 W	24
QOO	09 Jan 2008	00:00:03.310	Bcn	63.000	104.941	24000	5221	32 25 42.555 N	098 41 04.148 W	24
QOO	09 Jan 2008	00:00:03.335	Bcn	143.125	105.557	18000	3465	32 02 06.008 N	097 10 41.819 W	24
QOO	09 Jan 2008	00:00:03.350	Bcn	171.875	106.084	29400	2356	31 52 07.410 N	096 39 03.691 W	24
QOO	09 Jan 2008	00:00:03.415	Bcn	108.250	106.436	7200	5141	32 10 36.672 N	097 50 30.617 W	24
QOO	09 Jan 2008	00:00:03.420	Bcn	179.875	109.424	36500	2243	31 39 48.149 N	096 34 17.861 W	24
QOO	09 Jan 2008	00:00:03.445	Bcn	147.625	107.490	36900	6513	31 56 05.233 N	097 07 37.094 W	24
QOO	09 Jan 2008	00:00:03.445	Bcn	187.875	112.236	33200	3656	31 28 22.438 N	096 29 40.704 W	24
QOO	09 Jan 2008	00:00:03.460	Bcn	112.125	109.072	31000	2474	32 04 36.423 N	097 48 18.212 W	24
QOO	09 Jan 2008	00:00:03.550	Bcn	168.875	113.818	31800	3323	31 31 51.362 N	096 52 15.224 W	24
