Id	Date	Time	MsgType	Range	AzDegs	MC	M3	Lat	Lon	RL
QOO	08 Jan 2008	23:30:01.290	Bcn	86.500	259.365	14000	5110	32 25 38.077 N	101 33 12.254 W	24
QOO	08 Jan 2008	23:30:01.310	IPS							
QOO	08 Jan 2008	23:30:01.310	Bcn	106.500	259.805	36000	3463	32 22 25.801 N	101 56 18.878 W	24
QOO	08 Jan 2008	23:30:01.375	IPS							
QOO	08 Jan 2008	23:30:01.375	Bcn	178.250	262.617	29000	2621	32 16 28.421 N	103 21 09.636 W	24
QOO	08 Jan 2008	23:30:01.400	IPS							
QOO	08 Jan 2008	23:30:01.805	Clock Box							
QOO	08 Jan 2008	23:30:02.145	Bcn	33.750	287.666	34100	3676	32 52 19.210 N	100 30 29.512 W	24
QOO	08 Jan 2008	23:30:02.335	IPS							
QOO	08 Jan 2008	23:30:02.360	IPS							
QOO	08 Jan 2008	23:30:02.375	IPS							
QOO	08 Jan 2008	23:30:02.375	Bcn	189.375	293.818	30000	3654	33 55 58.316 N	103 20 51.893 W	24
QOO	08 Jan 2008	23:30:02.550	Bcn	173.000	299.619	38000	0517	34 05 39.784 N	102 53 39.715 W	24
QOO	08 Jan 2008	23:30:02.680	Bcn	50.000	304.541	90000	1274	33 09 15.765 N	100 39 39.460 W	24
QOO	08 Jan 2008	23:30:02.695	Clock Box							
QOO	08 Jan 2008	23:30:02.700	Bcn	15.000	304.541	80000	1275	32 46 38.046 N	100 00 17.921 W	24
QOO	08 Jan 2008	23:30:02.870	Bcn	181.750	307.002	32900	2071	34 29 43.140 N	102 48 13.833 W	24
QOO	08 Jan 2008	23:30:02.895	Bcn	165.875	308.496	33000	6760	34 23 58.870 N	102 29 30.750 W	24
QOO	08 Jan 2008	23:30:03.230	Bcn	196.250	319.658	36000	0735	35 10 22.794 N	102 27 34.466 W	24
QOO	08 Jan 2008	23:30:03.320	IPS							
QOO	08 Jan 2008	23:30:03.335	IPS							
QOO	08 Jan 2008	23:30:03.400	IPS							
QOO	08 Jan 2008	23:30:03.400	Bcn	184.625	323.086	32000	1624	35 08 48.513 N	102 07 52.190 W	24
QOO	08 Jan 2008	23:30:03.425	SRTQC	1.000	2.812			32 43 09.136 N	099 52 46.293 W	64
QOO	08 Jan 2008	23:30:03.510	Bcn	191.875	327.480	35000	1062	35 23 07.910 N	101 58 47.462 W	24
QOO	08 Jan 2008	23:30:03.530	Bcn	87.750	327.480	37000	3323	33 55 58.792 N	100 49 20.277 W	24
QOO	08 Jan 2008	23:30:03.550	Bcn	100.375	325.020	10800	4166	34 04 20.270 N	101 02 03.813 W	24
QOO	08 Jan 2008	23:30:03.550	Status							
QOO	08 Jan 2008	23:30:03.720	Bcn	163.750	329.502	35000	6555	35 02 46.387 N	101 33 52.641 W	24
QOO	08 Jan 2008	23:30:03.850	Bcn	159.750	337.236	20600	6217	35 09 23.509 N	101 08 08.218 W	24
QOO	08 Jan 2008	23:30:03.870	Bcn	125.375	338.467	39000	1543	34 38 40.501 N	100 48 28.095 W	24
QOO	08 Jan 2008	23:30:03.935	Bcn	193.375	339.170	39300	6645	35 42 37.499 N	101 17 06.539 W	24
QOO	08 Jan 2008	23:30:03.960	Bcn	195.625	341.104	37000	2763	35 47 03.927 N	101 10 33.543 W	24
QOO	08 Jan 2008	23:30:04.295	Bcn	123.750	351.035	37000	6513	34 44 28.346 N	100 16 10.210 W	24
QOO	08 Jan 2008	23:30:04.360	IPS							
QOO	08 Jan 2008	23:30:04.385	IPS							
QOO	08 Jan 2008	23:30:04.405	IPS							
QOO	08 Jan 2008	23:30:04.575	Bcn	194.750	0.000	37000	0662	35 57 07.960 N	099 52 49.300 W	24
QOO	08 Jan 2008	23:30:04.620	Bcn	157.000	2.549	37000	7201	35 19 10.067 N	099 44 18.340 W	24
QOO	08 Jan 2008	23:30:04.705	Bcn	92.500	2.285	36000	7420	34 14 38.003 N	099 48 23.125 W	24
QOO	08 Jan 2008	23:30:04.895	Bcn	50.000	7.471	38000	0515	33 31 33.225 N	099 45 06.517 W	24
QOO	08 Jan 2008	23:30:04.920	Bcn	143.250	9.492	30000	3346	35 03 36.309 N	099 24 05.262 W	24
QOO	08 Jan 2008	23:30:04.940	Bcn	155.625	12.041	28000	3603	35 14 30.215 N	099 13 14.374 W	24
QOO	08 Jan 2008	23:30:05.215	Bcn	166.625	16.611	28900	6711	35 21 51.639 N	098 54 39.469 W	24
QOO	08 Jan 2008	23:30:05.320	IPS							
QOO	08 Jan 2008	23:30:05.345	IPS							
QOO	08 Jan 2008	23:30:05.345	Bcn	168.375	23.730	24000	0565	35 16 08.104 N	098 30 09.439 W	24
QOO	08 Jan 2008	23:30:05.365	IPS							
